DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2017-12,1539.884,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-01,1573.486,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-02,1414.710,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-03,1281.961,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-04,774.763,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-05,1069.320,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-06,1177.353,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-07,1164.273,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-08,1352.972,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-09,1564.639,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-10,1782.668,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-11,1856.292,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2018-12,1951.481,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-01,1854.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-02,1490.566,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-03,1240.146,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-04,1103.584,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-05,1147.867,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-06,710.485,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-07,1071.759,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-08,1121.764,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-09,1199.521,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-10,1487.561,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-11,1315.496,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2019-12,1332.091,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-01,1228.814,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-02,1297.405,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-03,1142.123,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-04,932.973,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-05,777.560,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-06,683.357,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-07,800.175,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-08,803.762,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-09,871.388,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-10,994.146,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-11,971.350,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2020-12,1088.052,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-01,1065.492,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-02,886.310,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-03,1081.542,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-04,1228.984,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-05,1034.511,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-06,492.966,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-07,975.295,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-08,1235.301,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-09,1428.951,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-10,1868.297,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-11,1689.846,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2021-12,1801.431,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2022-01,1902.058,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2022-02,1729.433,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2022-03,1974.102,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2022-04,1430.972,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,BG,2022-05,1522.584,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-01,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-02,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-03,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-04,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-05,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-06,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-07,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-08,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-09,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-10,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-11,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2017-12,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-06,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-07,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-08,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-09,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-10,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-11,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2019-12,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-01,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-02,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-03,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-04,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-05,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-06,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-07,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-08,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-09,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-10,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-11,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2020-12,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-01,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-02,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-03,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-04,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-05,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-06,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-07,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-08,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-09,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-10,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-11,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2021-12,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2022-01,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2022-02,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2022-03,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2022-04,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CY,2022-05,0.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-01,4384.827,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-02,3802.545,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-03,3781.300,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-04,3644.059,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-05,2957.185,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-06,2467.805,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-07,2227.865,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-08,2718.706,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-09,3260.385,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-10,3524.646,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-11,3757.124,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2017-12,3533.319,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-01,3644.156,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-02,3447.371,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-03,4022.009,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-04,2774.022,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-05,2885.730,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-06,2748.189,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-07,3040.671,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-08,2954.536,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-09,3145.511,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-10,3549.548,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-11,3747.527,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2018-12,3773.349,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-01,3948.785,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-02,3462.443,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-03,3386.773,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-04,2941.968,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-05,2746.591,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-06,2137.576,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-07,2082.151,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-08,2523.970,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-09,2805.170,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-10,3117.615,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-11,3208.492,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2019-12,3484.894,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-01,3650.666,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-02,2958.473,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-03,2832.108,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-04,2064.944,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-05,1758.084,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-06,1892.535,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-07,1595.584,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-08,1927.672,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-09,2235.247,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-10,2620.493,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-11,3151.024,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2020-12,2970.777,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-01,3477.501,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-02,2815.210,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-03,2711.715,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-04,2238.124,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-05,1696.148,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-06,1704.452,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-07,2203.531,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-08,2206.341,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-09,2320.528,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-10,3128.808,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-11,3452.713,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2021-12,3591.407,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2022-01,3531.217,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2022-02,2782.353,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2022-03,3414.830,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2022-04,2435.499,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,CZ,2022-05,2204.812,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-01,24630.691,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-02,20143.825,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-03,20054.286,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-04,17616.264,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-05,18328.660,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-06,15664.313,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-07,16659.249,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-08,17226.414,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-09,18368.104,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-10,16353.700,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-11,19691.571,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2017-12,16986.158,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-01,17370.698,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-02,20096.618,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-03,20354.455,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-04,15565.367,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-05,14883.651,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-06,16135.705,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-07,18438.476,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-08,17639.054,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-09,17009.585,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-10,18081.565,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-11,19074.780,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2018-12,15681.653,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-01,18361.465,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-02,16312.655,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-03,12072.166,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-04,13070.741,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-05,12651.008,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-06,9815.128,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-07,11618.428,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-08,11025.342,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-09,10521.465,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-10,12498.180,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-11,16729.298,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2019-12,12096.247,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-01,13010.209,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-02,8238.098,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-03,9416.592,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-04,6100.342,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-05,6175.259,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-06,7586.233,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-07,8187.322,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-08,10294.576,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-09,12046.335,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-10,12739.241,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-11,14963.237,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2020-12,14117.960,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-01,16151.663,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-02,11612.285,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-03,11708.671,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-04,10648.226,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-05,7957.741,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-06,10953.664,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-07,10479.903,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-08,10746.378,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-09,14962.830,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-10,14030.452,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,C0000,GWH,DE,2021-11,16544.158,e
