,country,time-period,fuel-type,value(GWH)
14556,Sweden,2022-04,Nuclear fuels and other fuels n.e.c.,4475.0
14557,Sweden,2022-05,Nuclear fuels and other fuels n.e.c.,3754.0
14558,Sweden,2022-06,Nuclear fuels and other fuels n.e.c.,3667.0
14559,Slovenia,2016-01,Nuclear fuels and other fuels n.e.c.,517.0
14560,Slovenia,2016-02,Nuclear fuels and other fuels n.e.c.,485.0
14561,Slovenia,2016-03,Nuclear fuels and other fuels n.e.c.,518.0
14562,Slovenia,2016-04,Nuclear fuels and other fuels n.e.c.,501.0
14563,Slovenia,2016-05,Nuclear fuels and other fuels n.e.c.,516.0
14564,Slovenia,2016-06,Nuclear fuels and other fuels n.e.c.,496.0
14565,Slovenia,2016-07,Nuclear fuels and other fuels n.e.c.,505.0
14566,Slovenia,2016-08,Nuclear fuels and other fuels n.e.c.,506.0
14567,Slovenia,2016-09,Nuclear fuels and other fuels n.e.c.,486.0
14568,Slovenia,2016-10,Nuclear fuels and other fuels n.e.c.,0.0
14569,Slovenia,2016-11,Nuclear fuels and other fuels n.e.c.,383.0
14570,Slovenia,2016-12,Nuclear fuels and other fuels n.e.c.,517.0
14571,Slovenia,2017-01,Nuclear fuels and other fuels n.e.c.,514.159
14572,Slovenia,2017-02,Nuclear fuels and other fuels n.e.c.,441.967
14573,Slovenia,2017-03,Nuclear fuels and other fuels n.e.c.,516.508
14574,Slovenia,2017-04,Nuclear fuels and other fuels n.e.c.,472.754
14575,Slovenia,2017-05,Nuclear fuels and other fuels n.e.c.,513.033
14576,Slovenia,2017-06,Nuclear fuels and other fuels n.e.c.,487.255
14577,Slovenia,2017-07,Nuclear fuels and other fuels n.e.c.,501.005
14578,Slovenia,2017-08,Nuclear fuels and other fuels n.e.c.,494.787
14579,Slovenia,2017-09,Nuclear fuels and other fuels n.e.c.,493.551
14580,Slovenia,2017-10,Nuclear fuels and other fuels n.e.c.,516.536
14581,Slovenia,2017-11,Nuclear fuels and other fuels n.e.c.,500.04
14582,Slovenia,2017-12,Nuclear fuels and other fuels n.e.c.,516.231
14583,Slovenia,2018-01,Nuclear fuels and other fuels n.e.c.,517.734
14584,Slovenia,2018-02,Nuclear fuels and other fuels n.e.c.,467.488
14585,Slovenia,2018-03,Nuclear fuels and other fuels n.e.c.,516.728
14586,Slovenia,2018-04,Nuclear fuels and other fuels n.e.c.,0.376
14587,Slovenia,2018-05,Nuclear fuels and other fuels n.e.c.,473.142
14588,Slovenia,2018-06,Nuclear fuels and other fuels n.e.c.,494.888
14589,Slovenia,2018-07,Nuclear fuels and other fuels n.e.c.,497.765
14590,Slovenia,2018-08,Nuclear fuels and other fuels n.e.c.,498.216
14591,Slovenia,2018-09,Nuclear fuels and other fuels n.e.c.,494.918
14592,Slovenia,2018-10,Nuclear fuels and other fuels n.e.c.,511.252
14593,Slovenia,2018-11,Nuclear fuels and other fuels n.e.c.,499.793
14594,Slovenia,2018-12,Nuclear fuels and other fuels n.e.c.,517.606
14595,Slovenia,2019-01,Nuclear fuels and other fuels n.e.c.,514.602
14596,Slovenia,2019-02,Nuclear fuels and other fuels n.e.c.,467.434
14597,Slovenia,2019-03,Nuclear fuels and other fuels n.e.c.,516.859
14598,Slovenia,2019-04,Nuclear fuels and other fuels n.e.c.,500.027
14599,Slovenia,2019-05,Nuclear fuels and other fuels n.e.c.,515.904
14600,Slovenia,2019-06,Nuclear fuels and other fuels n.e.c.,493.765
14601,Slovenia,2019-07,Nuclear fuels and other fuels n.e.c.,503.686
14602,Slovenia,2019-08,Nuclear fuels and other fuels n.e.c.,502.455
14603,Slovenia,2019-09,Nuclear fuels and other fuels n.e.c.,488.098
14604,Slovenia,2019-10,Nuclear fuels and other fuels n.e.c.,21.458
14605,Slovenia,2019-11,Nuclear fuels and other fuels n.e.c.,494.299
14606,Slovenia,2019-12,Nuclear fuels and other fuels n.e.c.,514.396
14607,Slovenia,2020-01,Nuclear fuels and other fuels n.e.c.,518.261
14608,Slovenia,2020-02,Nuclear fuels and other fuels n.e.c.,483.359
14609,Slovenia,2020-03,Nuclear fuels and other fuels n.e.c.,517.587
14610,Slovenia,2020-04,Nuclear fuels and other fuels n.e.c.,496.735
14611,Slovenia,2020-05,Nuclear fuels and other fuels n.e.c.,513.795
14612,Slovenia,2020-06,Nuclear fuels and other fuels n.e.c.,496.253
14613,Slovenia,2020-07,Nuclear fuels and other fuels n.e.c.,508.584
14614,Slovenia,2020-08,Nuclear fuels and other fuels n.e.c.,506.027
14615,Slovenia,2020-09,Nuclear fuels and other fuels n.e.c.,494.236
14616,Slovenia,2020-10,Nuclear fuels and other fuels n.e.c.,517.285
14617,Slovenia,2020-11,Nuclear fuels and other fuels n.e.c.,500.699
14618,Slovenia,2020-12,Nuclear fuels and other fuels n.e.c.,488.023
14619,Slovenia,2021-01,Nuclear fuels and other fuels n.e.c.,516.967
14620,Slovenia,2021-02,Nuclear fuels and other fuels n.e.c.,467.199
14621,Slovenia,2021-03,Nuclear fuels and other fuels n.e.c.,514.646
14622,Slovenia,2021-04,Nuclear fuels and other fuels n.e.c.,0.348
14623,Slovenia,2021-05,Nuclear fuels and other fuels n.e.c.,417.151
14624,Slovenia,2021-06,Nuclear fuels and other fuels n.e.c.,491.433
14625,Slovenia,2021-07,Nuclear fuels and other fuels n.e.c.,501.751
14626,Slovenia,2021-08,Nuclear fuels and other fuels n.e.c.,501.676
14627,Slovenia,2021-09,Nuclear fuels and other fuels n.e.c.,486.414
14628,Slovenia,2021-10,Nuclear fuels and other fuels n.e.c.,507.912
14629,Slovenia,2021-11,Nuclear fuels and other fuels n.e.c.,497.72
14630,Slovenia,2021-12,Nuclear fuels and other fuels n.e.c.,515.427
14631,Slovenia,2022-01,Nuclear fuels and other fuels n.e.c.,511.132
14632,Slovenia,2022-02,Nuclear fuels and other fuels n.e.c.,464.308
14633,Slovenia,2022-03,Nuclear fuels and other fuels n.e.c.,510.103
14634,Slovenia,2022-04,Nuclear fuels and other fuels n.e.c.,495.588
14635,Slovenia,2022-05,Nuclear fuels and other fuels n.e.c.,508.515
14636,Slovakia,2016-01,Nuclear fuels and other fuels n.e.c.,1323.0
14637,Slovakia,2016-02,Nuclear fuels and other fuels n.e.c.,1214.0
14638,Slovakia,2016-03,Nuclear fuels and other fuels n.e.c.,1261.0
14639,Slovakia,2016-04,Nuclear fuels and other fuels n.e.c.,963.0
14640,Slovakia,2016-05,Nuclear fuels and other fuels n.e.c.,769.0
14641,Slovakia,2016-06,Nuclear fuels and other fuels n.e.c.,740.0
14642,Slovakia,2016-07,Nuclear fuels and other fuels n.e.c.,1281.0
14643,Slovakia,2016-08,Nuclear fuels and other fuels n.e.c.,1288.0
14644,Slovakia,2016-09,Nuclear fuels and other fuels n.e.c.,1236.0
14645,Slovakia,2016-10,Nuclear fuels and other fuels n.e.c.,1090.0
14646,Slovakia,2016-11,Nuclear fuels and other fuels n.e.c.,1281.0
14647,Slovakia,2016-12,Nuclear fuels and other fuels n.e.c.,1329.0
14648,Slovakia,2017-01,Nuclear fuels and other fuels n.e.c.,1319.0
14649,Slovakia,2017-02,Nuclear fuels and other fuels n.e.c.,1198.0
14650,Slovakia,2017-03,Nuclear fuels and other fuels n.e.c.,1243.0
14651,Slovakia,2017-04,Nuclear fuels and other fuels n.e.c.,962.0
14652,Slovakia,2017-05,Nuclear fuels and other fuels n.e.c.,973.0
14653,Slovakia,2017-06,Nuclear fuels and other fuels n.e.c.,963.0
14654,Slovakia,2017-07,Nuclear fuels and other fuels n.e.c.,1280.0
14655,Slovakia,2017-08,Nuclear fuels and other fuels n.e.c.,1238.0
14656,Slovakia,2017-09,Nuclear fuels and other fuels n.e.c.,1236.0
14657,Slovakia,2017-10,Nuclear fuels and other fuels n.e.c.,1090.0
14658,Slovakia,2017-11,Nuclear fuels and other fuels n.e.c.,1283.0
14659,Slovakia,2017-12,Nuclear fuels and other fuels n.e.c.,1313.0
14660,Slovakia,2018-01,Nuclear fuels and other fuels n.e.c.,1321.0
14661,Slovakia,2018-02,Nuclear fuels and other fuels n.e.c.,1193.0
14662,Slovakia,2018-03,Nuclear fuels and other fuels n.e.c.,1322.0
14663,Slovakia,2018-04,Nuclear fuels and other fuels n.e.c.,1109.0
14664,Slovakia,2018-05,Nuclear fuels and other fuels n.e.c.,1002.0
14665,Slovakia,2018-06,Nuclear fuels and other fuels n.e.c.,944.0
14666,Slovakia,2018-07,Nuclear fuels and other fuels n.e.c.,1135.0
14667,Slovakia,2018-08,Nuclear fuels and other fuels n.e.c.,1260.0
14668,Slovakia,2018-09,Nuclear fuels and other fuels n.e.c.,966.0
14669,Slovakia,2018-10,Nuclear fuels and other fuels n.e.c.,977.0
14670,Slovakia,2018-11,Nuclear fuels and other fuels n.e.c.,1252.0
14671,Slovakia,2018-12,Nuclear fuels and other fuels n.e.c.,1326.0
14672,Slovakia,2019-01,Nuclear fuels and other fuels n.e.c.,1339.0
14673,Slovakia,2019-02,Nuclear fuels and other fuels n.e.c.,1195.0
14674,Slovakia,2019-03,Nuclear fuels and other fuels n.e.c.,1231.0
14675,Slovakia,2019-04,Nuclear fuels and other fuels n.e.c.,1046.0
14676,Slovakia,2019-05,Nuclear fuels and other fuels n.e.c.,1204.0
14677,Slovakia,2019-06,Nuclear fuels and other fuels n.e.c.,938.0
14678,Slovakia,2019-07,Nuclear fuels and other fuels n.e.c.,1087.0
14679,Slovakia,2019-08,Nuclear fuels and other fuels n.e.c.,1289.0
14680,Slovakia,2019-09,Nuclear fuels and other fuels n.e.c.,1153.0
14681,Slovakia,2019-10,Nuclear fuels and other fuels n.e.c.,1289.0
14682,Slovakia,2019-11,Nuclear fuels and other fuels n.e.c.,1293.0
14683,Slovakia,2019-12,Nuclear fuels and other fuels n.e.c.,1342.0
14684,Slovakia,2020-01,Nuclear fuels and other fuels n.e.c.,1346.0
14685,Slovakia,2020-02,Nuclear fuels and other fuels n.e.c.,1255.0
14686,Slovakia,2020-03,Nuclear fuels and other fuels n.e.c.,1255.0
14687,Slovakia,2020-04,Nuclear fuels and other fuels n.e.c.,1111.0
14688,Slovakia,2020-05,Nuclear fuels and other fuels n.e.c.,1126.0
14689,Slovakia,2020-06,Nuclear fuels and other fuels n.e.c.,1009.0
14690,Slovakia,2020-07,Nuclear fuels and other fuels n.e.c.,1164.0
14691,Slovakia,2020-08,Nuclear fuels and other fuels n.e.c.,1208.0
14692,Slovakia,2020-09,Nuclear fuels and other fuels n.e.c.,1019.0
14693,Slovakia,2020-10,Nuclear fuels and other fuels n.e.c.,1129.0
14694,Slovakia,2020-11,Nuclear fuels and other fuels n.e.c.,1307.0
14695,Slovakia,2020-12,Nuclear fuels and other fuels n.e.c.,1360.0
14696,Slovakia,2021-01,Nuclear fuels and other fuels n.e.c.,1362.0
14697,Slovakia,2021-02,Nuclear fuels and other fuels n.e.c.,1226.0
14698,Slovakia,2021-03,Nuclear fuels and other fuels n.e.c.,1181.0
14699,Slovakia,2021-04,Nuclear fuels and other fuels n.e.c.,1028.0
14700,Slovakia,2021-05,Nuclear fuels and other fuels n.e.c.,1109.0
14701,Slovakia,2021-06,Nuclear fuels and other fuels n.e.c.,1059.0
14702,Slovakia,2021-07,Nuclear fuels and other fuels n.e.c.,1233.0
14703,Slovakia,2021-08,Nuclear fuels and other fuels n.e.c.,1337.0
14704,Slovakia,2021-09,Nuclear fuels and other fuels n.e.c.,1162.0
14705,Slovakia,2021-10,Nuclear fuels and other fuels n.e.c.,1210.0
14706,Slovakia,2021-11,Nuclear fuels and other fuels n.e.c.,1318.0
14707,Slovakia,2021-12,Nuclear fuels and other fuels n.e.c.,1373.0
14708,Slovakia,2022-01,Nuclear fuels and other fuels n.e.c.,1375.0
14709,Slovakia,2022-02,Nuclear fuels and other fuels n.e.c.,1200.0
14710,Slovakia,2022-03,Nuclear fuels and other fuels n.e.c.,1330.0
14711,Slovakia,2022-04,Nuclear fuels and other fuels n.e.c.,1067.0
14712,Slovakia,2022-05,Nuclear fuels and other fuels n.e.c.,1119.0
14713,Turkey,2016-01,Nuclear fuels and other fuels n.e.c.,0.0
14714,Turkey,2016-02,Nuclear fuels and other fuels n.e.c.,0.0
14715,Turkey,2016-03,Nuclear fuels and other fuels n.e.c.,0.0
14716,Turkey,2016-04,Nuclear fuels and other fuels n.e.c.,0.0
14717,Turkey,2016-05,Nuclear fuels and other fuels n.e.c.,0.0
14718,Turkey,2016-06,Nuclear fuels and other fuels n.e.c.,0.0
14719,Turkey,2016-07,Nuclear fuels and other fuels n.e.c.,0.0
14720,Turkey,2016-08,Nuclear fuels and other fuels n.e.c.,0.0
14721,Turkey,2016-09,Nuclear fuels and other fuels n.e.c.,0.0
14722,Turkey,2016-10,Nuclear fuels and other fuels n.e.c.,0.0
14723,Turkey,2016-11,Nuclear fuels and other fuels n.e.c.,0.0
14724,Turkey,2016-12,Nuclear fuels and other fuels n.e.c.,0.0
14725,Turkey,2017-01,Nuclear fuels and other fuels n.e.c.,0.0
14726,Turkey,2017-02,Nuclear fuels and other fuels n.e.c.,0.0
14727,Turkey,2017-03,Nuclear fuels and other fuels n.e.c.,0.0
14728,Turkey,2017-04,Nuclear fuels and other fuels n.e.c.,0.0
14729,Turkey,2017-05,Nuclear fuels and other fuels n.e.c.,0.0
14730,Turkey,2017-06,Nuclear fuels and other fuels n.e.c.,0.0
14731,Turkey,2017-07,Nuclear fuels and other fuels n.e.c.,0.0
14732,Turkey,2017-08,Nuclear fuels and other fuels n.e.c.,0.0
14733,Turkey,2017-09,Nuclear fuels and other fuels n.e.c.,0.0
14734,Turkey,2017-10,Nuclear fuels and other fuels n.e.c.,0.0
14735,Turkey,2017-11,Nuclear fuels and other fuels n.e.c.,0.0
14736,Turkey,2017-12,Nuclear fuels and other fuels n.e.c.,0.0
14737,Turkey,2018-01,Nuclear fuels and other fuels n.e.c.,0.0
14738,Turkey,2018-02,Nuclear fuels and other fuels n.e.c.,0.0
14739,Turkey,2018-03,Nuclear fuels and other fuels n.e.c.,0.0
14740,Turkey,2018-04,Nuclear fuels and other fuels n.e.c.,0.0
14741,Turkey,2018-05,Nuclear fuels and other fuels n.e.c.,0.0
14742,Turkey,2018-06,Nuclear fuels and other fuels n.e.c.,0.0
14743,Turkey,2018-07,Nuclear fuels and other fuels n.e.c.,0.0
14744,Turkey,2018-08,Nuclear fuels and other fuels n.e.c.,0.0
14745,Turkey,2018-09,Nuclear fuels and other fuels n.e.c.,0.0
