,country,time-period,fuel-type,value(GWH)
5828,Greece,2022-04,Combustible fuels - non-renewable,0.01
5829,Greece,2022-05,Combustible fuels - non-renewable,0
5830,Spain,2017-01,Combustible fuels - non-renewable,297.585
5831,Spain,2017-02,Combustible fuels - non-renewable,262.178
5832,Spain,2017-03,Combustible fuels - non-renewable,290.951
5833,Spain,2017-04,Combustible fuels - non-renewable,251.116
5834,Spain,2017-05,Combustible fuels - non-renewable,233.166
5835,Spain,2017-06,Combustible fuels - non-renewable,312.552
5836,Spain,2017-07,Combustible fuels - non-renewable,303.19
5837,Spain,2017-08,Combustible fuels - non-renewable,315.081
5838,Spain,2017-09,Combustible fuels - non-renewable,306.696
5839,Spain,2017-10,Combustible fuels - non-renewable,323.492
5840,Spain,2017-11,Combustible fuels - non-renewable,295.815
5841,Spain,2017-12,Combustible fuels - non-renewable,309.558
5842,Spain,2018-01,Combustible fuels - non-renewable,234.574
5843,Spain,2018-02,Combustible fuels - non-renewable,206.944
5844,Spain,2018-03,Combustible fuels - non-renewable,227.119
5845,Spain,2018-04,Combustible fuels - non-renewable,180.407
5846,Spain,2018-05,Combustible fuels - non-renewable,148.029
5847,Spain,2018-06,Combustible fuels - non-renewable,190.54
5848,Spain,2018-07,Combustible fuels - non-renewable,214.466
5849,Spain,2018-08,Combustible fuels - non-renewable,210.088
5850,Spain,2018-09,Combustible fuels - non-renewable,202.905
5851,Spain,2018-10,Combustible fuels - non-renewable,215.954
5852,Spain,2018-11,Combustible fuels - non-renewable,199.092
5853,Spain,2018-12,Combustible fuels - non-renewable,204.462
5854,Spain,2019-01,Combustible fuels - non-renewable,206.705
5855,Spain,2019-02,Combustible fuels - non-renewable,188.099
5856,Spain,2019-03,Combustible fuels - non-renewable,212.401
5857,Spain,2019-04,Combustible fuels - non-renewable,189.255
5858,Spain,2019-05,Combustible fuels - non-renewable,168.295
5859,Spain,2019-06,Combustible fuels - non-renewable,170.692
5860,Spain,2019-07,Combustible fuels - non-renewable,176.176
5861,Spain,2019-08,Combustible fuels - non-renewable,195.266
5862,Spain,2019-09,Combustible fuels - non-renewable,202.078
5863,Spain,2019-10,Combustible fuels - non-renewable,184.643
5864,Spain,2019-11,Combustible fuels - non-renewable,158.921
5865,Spain,2019-12,Combustible fuels - non-renewable,169.957
5866,Spain,2020-01,Combustible fuels - non-renewable,166.714
5867,Spain,2020-02,Combustible fuels - non-renewable,170.007
5868,Spain,2020-03,Combustible fuels - non-renewable,177.143
5869,Spain,2020-04,Combustible fuels - non-renewable,139.177
5870,Spain,2020-05,Combustible fuels - non-renewable,145.363
5871,Spain,2020-06,Combustible fuels - non-renewable,149.096
5872,Spain,2020-07,Combustible fuels - non-renewable,141.081
5873,Spain,2020-08,Combustible fuels - non-renewable,190.291
5874,Spain,2020-09,Combustible fuels - non-renewable,188.784
5875,Spain,2020-10,Combustible fuels - non-renewable,163.321
5876,Spain,2020-11,Combustible fuels - non-renewable,194.075
5877,Spain,2020-12,Combustible fuels - non-renewable,188.665
5878,Spain,2021-01,Combustible fuels - non-renewable,182.932
5879,Spain,2021-02,Combustible fuels - non-renewable,172.74
5880,Spain,2021-03,Combustible fuels - non-renewable,184.342
5881,Spain,2021-04,Combustible fuels - non-renewable,175.76
5882,Spain,2021-05,Combustible fuels - non-renewable,177.333
5883,Spain,2021-06,Combustible fuels - non-renewable,196.636
5884,Spain,2021-07,Combustible fuels - non-renewable,204.98
5885,Spain,2021-08,Combustible fuels - non-renewable,212.2
5886,Spain,2021-09,Combustible fuels - non-renewable,179.817
5887,Spain,2021-10,Combustible fuels - non-renewable,185.978
5888,Spain,2021-11,Combustible fuels - non-renewable,179.155
5889,Spain,2021-12,Combustible fuels - non-renewable,181.223
5890,Spain,2022-01,Combustible fuels - non-renewable,169.947
5891,Spain,2022-02,Combustible fuels - non-renewable,144.547
5892,Spain,2022-03,Combustible fuels - non-renewable,183.995
5893,Spain,2022-04,Combustible fuels - non-renewable,171.867
5894,Spain,2022-05,Combustible fuels - non-renewable,170.585
5895,Spain,2022-06,Combustible fuels - non-renewable,155.904
5896,Finland,2017-01,Combustible fuels - non-renewable,91
5897,Finland,2017-02,Combustible fuels - non-renewable,89
5898,Finland,2017-03,Combustible fuels - non-renewable,83
5899,Finland,2017-04,Combustible fuels - non-renewable,78
5900,Finland,2017-05,Combustible fuels - non-renewable,71
5901,Finland,2017-06,Combustible fuels - non-renewable,72
5902,Finland,2017-07,Combustible fuels - non-renewable,84
5903,Finland,2017-08,Combustible fuels - non-renewable,67
5904,Finland,2017-09,Combustible fuels - non-renewable,61
5905,Finland,2017-10,Combustible fuels - non-renewable,79
5906,Finland,2017-11,Combustible fuels - non-renewable,80
5907,Finland,2017-12,Combustible fuels - non-renewable,85
5908,Finland,2018-01,Combustible fuels - non-renewable,85
5909,Finland,2018-02,Combustible fuels - non-renewable,76
5910,Finland,2018-03,Combustible fuels - non-renewable,78
5911,Finland,2018-04,Combustible fuels - non-renewable,81
5912,Finland,2018-05,Combustible fuels - non-renewable,76
5913,Finland,2018-06,Combustible fuels - non-renewable,68
5914,Finland,2018-07,Combustible fuels - non-renewable,82
5915,Finland,2018-08,Combustible fuels - non-renewable,73
5916,Finland,2018-09,Combustible fuels - non-renewable,68
5917,Finland,2018-10,Combustible fuels - non-renewable,74
5918,Finland,2018-11,Combustible fuels - non-renewable,83
5919,Finland,2018-12,Combustible fuels - non-renewable,100
5920,Finland,2019-01,Combustible fuels - non-renewable,87
5921,Finland,2019-02,Combustible fuels - non-renewable,71
5922,Finland,2019-03,Combustible fuels - non-renewable,78
5923,Finland,2019-04,Combustible fuels - non-renewable,71
5924,Finland,2019-05,Combustible fuels - non-renewable,56
5925,Finland,2019-06,Combustible fuels - non-renewable,59
5926,Finland,2019-07,Combustible fuels - non-renewable,68
5927,Finland,2019-08,Combustible fuels - non-renewable,63
5928,Finland,2019-09,Combustible fuels - non-renewable,51
5929,Finland,2019-10,Combustible fuels - non-renewable,68
5930,Finland,2019-11,Combustible fuels - non-renewable,72
5931,Finland,2019-12,Combustible fuels - non-renewable,71
5932,Finland,2020-01,Combustible fuels - non-renewable,64
5933,Finland,2020-02,Combustible fuels - non-renewable,60
5934,Finland,2020-03,Combustible fuels - non-renewable,69
5935,Finland,2020-04,Combustible fuels - non-renewable,65
5936,Finland,2020-05,Combustible fuels - non-renewable,58
5937,Finland,2020-06,Combustible fuels - non-renewable,58
5938,Finland,2020-07,Combustible fuels - non-renewable,49
5939,Finland,2020-08,Combustible fuels - non-renewable,55
5940,Finland,2020-09,Combustible fuels - non-renewable,43
5941,Finland,2020-10,Combustible fuels - non-renewable,50
5942,Finland,2020-11,Combustible fuels - non-renewable,56
5943,Finland,2020-12,Combustible fuels - non-renewable,70
5944,Finland,2021-01,Combustible fuels - non-renewable,78
5945,Finland,2021-02,Combustible fuels - non-renewable,66
5946,Finland,2021-03,Combustible fuels - non-renewable,73
5947,Finland,2021-04,Combustible fuels - non-renewable,65
5948,Finland,2021-05,Combustible fuels - non-renewable,64
5949,Finland,2021-06,Combustible fuels - non-renewable,70
5950,Finland,2021-07,Combustible fuels - non-renewable,70.438
5951,Finland,2021-08,Combustible fuels - non-renewable,61
5952,Finland,2021-09,Combustible fuels - non-renewable,66
5953,Finland,2021-10,Combustible fuels - non-renewable,60
5954,Finland,2021-11,Combustible fuels - non-renewable,58
5955,Finland,2021-12,Combustible fuels - non-renewable,83
5956,Finland,2022-01,Combustible fuels - non-renewable,69
5957,Finland,2022-02,Combustible fuels - non-renewable,62
5958,Finland,2022-03,Combustible fuels - non-renewable,63
5959,Finland,2022-04,Combustible fuels - non-renewable,58
5960,Finland,2022-05,Combustible fuels - non-renewable,71
5961,Finland,2022-06,Combustible fuels - non-renewable,65
5962,France,2019-01,Combustible fuels - non-renewable,0
5963,France,2020-01,Combustible fuels - non-renewable,0
5964,France,2021-01,Combustible fuels - non-renewable,0
5965,France,2022-01,Combustible fuels - non-renewable,0
5966,Georgia,2018-01,Combustible fuels - non-renewable,0
5967,Georgia,2018-02,Combustible fuels - non-renewable,0
5968,Georgia,2018-03,Combustible fuels - non-renewable,0
5969,Georgia,2018-04,Combustible fuels - non-renewable,0
5970,Georgia,2018-05,Combustible fuels - non-renewable,0
5971,Georgia,2018-06,Combustible fuels - non-renewable,0
5972,Georgia,2018-07,Combustible fuels - non-renewable,0
5973,Georgia,2018-08,Combustible fuels - non-renewable,0
5974,Georgia,2018-09,Combustible fuels - non-renewable,0
5975,Georgia,2018-10,Combustible fuels - non-renewable,0
5976,Georgia,2018-11,Combustible fuels - non-renewable,0
5977,Georgia,2018-12,Combustible fuels - non-renewable,0
5978,Georgia,2019-01,Combustible fuels - non-renewable,0
5979,Georgia,2019-02,Combustible fuels - non-renewable,0
5980,Georgia,2019-03,Combustible fuels - non-renewable,0
5981,Georgia,2019-04,Combustible fuels - non-renewable,0
5982,Georgia,2019-05,Combustible fuels - non-renewable,0
5983,Georgia,2019-06,Combustible fuels - non-renewable,0
5984,Georgia,2019-07,Combustible fuels - non-renewable,0
5985,Georgia,2019-08,Combustible fuels - non-renewable,0
5986,Georgia,2019-09,Combustible fuels - non-renewable,0
5987,Georgia,2019-10,Combustible fuels - non-renewable,0
5988,Georgia,2019-11,Combustible fuels - non-renewable,0
5989,Georgia,2019-12,Combustible fuels - non-renewable,0
5990,Georgia,2020-01,Combustible fuels - non-renewable,0
5991,Georgia,2020-02,Combustible fuels - non-renewable,0
5992,Georgia,2020-03,Combustible fuels - non-renewable,0
5993,Georgia,2020-04,Combustible fuels - non-renewable,0
5994,Georgia,2020-05,Combustible fuels - non-renewable,0
5995,Georgia,2020-06,Combustible fuels - non-renewable,0
5996,Georgia,2020-07,Combustible fuels - non-renewable,0
5997,Georgia,2020-08,Combustible fuels - non-renewable,0
5998,Georgia,2020-09,Combustible fuels - non-renewable,0
5999,Georgia,2020-10,Combustible fuels - non-renewable,0
6000,Georgia,2020-11,Combustible fuels - non-renewable,0
6001,Georgia,2020-12,Combustible fuels - non-renewable,0
6002,Georgia,2021-01,Combustible fuels - non-renewable,0
6003,Georgia,2021-02,Combustible fuels - non-renewable,0
6004,Georgia,2021-03,Combustible fuels - non-renewable,0
6005,Georgia,2021-04,Combustible fuels - non-renewable,0
6006,Georgia,2021-05,Combustible fuels - non-renewable,0
6007,Georgia,2021-06,Combustible fuels - non-renewable,0
6008,Georgia,2021-07,Combustible fuels - non-renewable,0
6009,Georgia,2021-08,Combustible fuels - non-renewable,0
6010,Georgia,2021-09,Combustible fuels - non-renewable,0
6011,Georgia,2021-10,Combustible fuels - non-renewable,0
6012,Georgia,2021-11,Combustible fuels - non-renewable,0
6013,Georgia,2021-12,Combustible fuels - non-renewable,0
6014,Georgia,2022-01,Combustible fuels - non-renewable,0
6015,Georgia,2022-02,Combustible fuels - non-renewable,0
6016,Georgia,2022-03,Combustible fuels - non-renewable,0
6017,Georgia,2022-04,Combustible fuels - non-renewable,0
6018,Croatia,2017-01,Combustible fuels - non-renewable,0
6019,Croatia,2017-02,Combustible fuels - non-renewable,0
6020,Croatia,2017-03,Combustible fuels - non-renewable,0
6021,Croatia,2017-04,Combustible fuels - non-renewable,0
6022,Croatia,2017-05,Combustible fuels - non-renewable,0
6023,Croatia,2017-06,Combustible fuels - non-renewable,0
6024,Croatia,2017-07,Combustible fuels - non-renewable,0
6025,Croatia,2017-08,Combustible fuels - non-renewable,0
6026,Croatia,2017-09,Combustible fuels - non-renewable,0
6027,Croatia,2017-10,Combustible fuels - non-renewable,0
6028,Croatia,2017-11,Combustible fuels - non-renewable,0
6029,Croatia,2017-12,Combustible fuels - non-renewable,0
6030,Croatia,2018-01,Combustible fuels - non-renewable,0
6031,Croatia,2018-02,Combustible fuels - non-renewable,0
6032,Croatia,2018-03,Combustible fuels - non-renewable,0
6033,Croatia,2018-04,Combustible fuels - non-renewable,0
6034,Croatia,2018-05,Combustible fuels - non-renewable,0
6035,Croatia,2018-06,Combustible fuels - non-renewable,0
6036,Croatia,2018-07,Combustible fuels - non-renewable,0
6037,Croatia,2018-08,Combustible fuels - non-renewable,0
6038,Croatia,2018-09,Combustible fuels - non-renewable,0
6039,Croatia,2018-10,Combustible fuels - non-renewable,0
6040,Croatia,2018-11,Combustible fuels - non-renewable,0
6041,Croatia,2018-12,Combustible fuels - non-renewable,0
6042,Croatia,2019-01,Combustible fuels - non-renewable,0
6043,Croatia,2019-02,Combustible fuels - non-renewable,0
6044,Croatia,2019-03,Combustible fuels - non-renewable,0
6045,Croatia,2019-04,Combustible fuels - non-renewable,0
6046,Croatia,2019-05,Combustible fuels - non-renewable,0
6047,Croatia,2019-06,Combustible fuels - non-renewable,0
6048,Croatia,2019-07,Combustible fuels - non-renewable,0
6049,Croatia,2019-08,Combustible fuels - non-renewable,0
6050,Croatia,2019-09,Combustible fuels - non-renewable,0
6051,Croatia,2019-10,Combustible fuels - non-renewable,0
6052,Croatia,2019-11,Combustible fuels - non-renewable,0
6053,Croatia,2019-12,Combustible fuels - non-renewable,0
6054,Croatia,2020-01,Combustible fuels - non-renewable,0
6055,Croatia,2020-02,Combustible fuels - non-renewable,0
6056,Croatia,2020-03,Combustible fuels - non-renewable,0
6057,Croatia,2020-04,Combustible fuels - non-renewable,0
6058,Croatia,2020-05,Combustible fuels - non-renewable,0
6059,Croatia,2020-06,Combustible fuels - non-renewable,0
6060,Croatia,2020-07,Combustible fuels - non-renewable,0
6061,Croatia,2020-08,Combustible fuels - non-renewable,0
6062,Croatia,2020-09,Combustible fuels - non-renewable,0
6063,Croatia,2020-10,Combustible fuels - non-renewable,0
6064,Croatia,2020-11,Combustible fuels - non-renewable,0
6065,Croatia,2020-12,Combustible fuels - non-renewable,0
6066,Croatia,2021-01,Combustible fuels - non-renewable,0
6067,Croatia,2021-02,Combustible fuels - non-renewable,0
6068,Croatia,2021-03,Combustible fuels - non-renewable,0
6069,Croatia,2021-04,Combustible fuels - non-renewable,0
6070,Croatia,2021-05,Combustible fuels - non-renewable,0
6071,Croatia,2021-06,Combustible fuels - non-renewable,0
6072,Croatia,2021-07,Combustible fuels - non-renewable,0
6073,Croatia,2021-08,Combustible fuels - non-renewable,0
6074,Croatia,2021-09,Combustible fuels - non-renewable,0
6075,Croatia,2021-10,Combustible fuels - non-renewable,0
6076,Croatia,2021-11,Combustible fuels - non-renewable,0
6077,Croatia,2021-12,Combustible fuels - non-renewable,0
6078,Croatia,2022-01,Combustible fuels - non-renewable,0
6079,Croatia,2022-02,Combustible fuels - non-renewable,0
6080,Croatia,2022-03,Combustible fuels - non-renewable,0
6081,Croatia,2022-04,Combustible fuels - non-renewable,0
6082,Croatia,2022-05,Combustible fuels - non-renewable,0
6083,Hungary,2017-01,Combustible fuels - non-renewable,17.249
6084,Hungary,2017-02,Combustible fuels - non-renewable,15.881
6085,Hungary,2017-03,Combustible fuels - non-renewable,24.186
6086,Hungary,2017-04,Combustible fuels - non-renewable,29.49
6087,Hungary,2017-05,Combustible fuels - non-renewable,26.951
6088,Hungary,2017-06,Combustible fuels - non-renewable,17.598
6089,Hungary,2017-07,Combustible fuels - non-renewable,20.387
6090,Hungary,2017-08,Combustible fuels - non-renewable,21.783
6091,Hungary,2017-09,Combustible fuels - non-renewable,20.508
6092,Hungary,2017-10,Combustible fuels - non-renewable,19.197
6093,Hungary,2017-11,Combustible fuels - non-renewable,23.426
6094,Hungary,2017-12,Combustible fuels - non-renewable,35.139
6095,Hungary,2018-01,Combustible fuels - non-renewable,21.514
6096,Hungary,2018-02,Combustible fuels - non-renewable,17.798
6097,Hungary,2018-03,Combustible fuels - non-renewable,22.377
6098,Hungary,2018-04,Combustible fuels - non-renewable,23.538
6099,Hungary,2018-05,Combustible fuels - non-renewable,19.907
6100,Hungary,2018-06,Combustible fuels - non-renewable,20.873
6101,Hungary,2018-07,Combustible fuels - non-renewable,24.889
6102,Hungary,2018-08,Combustible fuels - non-renewable,24.446
6103,Hungary,2018-09,Combustible fuels - non-renewable,18.513
6104,Hungary,2018-10,Combustible fuels - non-renewable,22.043
6105,Hungary,2018-11,Combustible fuels - non-renewable,22.334
6106,Hungary,2018-12,Combustible fuels - non-renewable,18.883
6107,Hungary,2019-01,Combustible fuels - non-renewable,23.043
6108,Hungary,2019-02,Combustible fuels - non-renewable,23.418
6109,Hungary,2019-03,Combustible fuels - non-renewable,30.198
6110,Hungary,2019-04,Combustible fuels - non-renewable,30.467
6111,Hungary,2019-05,Combustible fuels - non-renewable,29.059
6112,Hungary,2019-06,Combustible fuels - non-renewable,24.924
6113,Hungary,2019-07,Combustible fuels - non-renewable,33.447
6114,Hungary,2019-08,Combustible fuels - non-renewable,30.315
6115,Hungary,2019-09,Combustible fuels - non-renewable,23.351
